Simulation de data/galaxy_1000 avec dt = 0.001 et grille (20, 20, 1) sur 8 processus MPI
Contrôles :
  - Clic gauche + déplacement souris : rotation de la caméra
  - Molette de la souris : zoom
  - ESC ou fermeture de fenêtre : quitter
Update time: 3423.27 ms
Render time: 15 ms, Update time: 3424 msUpdate time: 6.82 ms
Render time: 1 ms, Update time: 8 msUpdate time: 7.11 ms
Render time: 0 ms, Update time: 8 msUpdate time: 7.08 ms
Render time: 1 ms, Update time: 7 msUpdate time: 7.23 ms
Render time: 2 ms, Update time: 7 msUpdate time: 5.82 ms
Render time: 0 ms, Update time: 7 msUpdate time: 5.78 ms
Render time: 2 ms, Update time: 6 msUpdate time: 7.02 ms
Render time: 2 ms, Update time: 8 msUpdate time: 5.76 ms
Render time: 0 ms, Update time: 7 msUpdate time: 7.04 ms
Render time: 2 ms, Update time: 7 msUpdate time: 6.99 ms
Render time: 1 ms, Update time: 8 msUpdate time: 5.95 ms
Render time: 0 ms, Update time: 7 msUpdate time: 6.26 ms
Render time: 2 ms, Update time: 6 msUpdate time: 7.08 ms
Render time: 2 ms, Update time: 8 msUpdate time: 5.85 ms
Render time: 1 ms, Update time: 6 msUpdate time: 7.07 ms
Render time: 2 ms, Update time: 7 msUpdate time: 7.00 ms
Render time: 1 ms, Update time: 8 msUpdate time: 5.19 ms
Render time: 0 ms, Update time: 6 msUpdate time: 4.09 ms
Render time: 3 ms, Update time: 4 msUpdate time: 7.00 ms
Render time: 4 ms, Update time: 8 msUpdate time: 7.02 ms
Render time: 0 ms, Update time: 8 msUpdate time: 7.00 ms
Render time: 1 ms, Update time: 7 msUpdate time: 7.00 ms
Render time: 1 ms, Update time: 8 msUpdate time: 7.29 ms
Render time: 0 ms, Update time: 8 msUpdate time: 6.04 ms
Render time: 1 ms, Update time: 6 msUpdate time: 7.11 ms
Render time: 2 ms, Update time: 8 msUpdate time: 6.19 ms
Render time: 0 ms, Update time: 7 msUpdate time: 7.11 ms
Render time: 2 ms, Update time: 7 msUpdate time: 5.90 ms
Render time: 1 ms, Update time: 6 msUpdate time: 7.08 ms
Render time: 2 ms, Update time: 8 msUpdate time: 6.95 ms
Render time: 1 ms, Update time: 7 msUpdate time: 5.71 ms
Render time: 1 ms, Update time: 6 msUpdate time: 7.14 ms
Render time: 2 ms, Update time: 8 msUpdate time: 5.89 ms
Render time: 1 ms, Update time: 6 msUpdate time: 6.96 ms
Render time: 2 ms, Update time: 8 msUpdate time: 6.99 ms
Render time: 0 ms, Update time: 8 msUpdate time: 7.38 ms
Render time: 1 ms, Update time: 8 msUpdate time: 7.19 ms
Render time: 0 ms, Update time: 8 msUpdate time: 7.09 ms
Render time: 0 ms, Update time: 8 msUpdate time: 7.06 ms
Render time: 1 ms, Update time: 7 msUpdate time: 7.06 ms
Render time: 1 ms, Update time: 8 msUpdate time: 4.56 ms
Render time: 0 ms, Update time: 5 msUpdate time: 7.14 ms
Render time: 4 ms, Update time: 7 msUpdate time: 7.20 ms
Render time: 1 ms, Update time: 8 msUpdate time: 7.03 ms
Render time: 0 ms, Update time: 8 msUpdate time: 7.06 ms
Render time: 1 ms, Update time: 7 msUpdate time: 4.27 ms
Render time: 1 ms, Update time: 5 msUpdate time: 6.96 ms
Render time: 3 ms, Update time: 8 msUpdate time: 5.97 ms
Render time: 1 ms, Update time: 6 msUpdate time: 5.91 ms
Render time: 2 ms, Update time: 6 msUpdate time: 7.25 ms
Render time: 2 ms, Update time: 8 msUpdate time: 5.90 ms
Render time: 1 ms, Update time: 6 msUpdate time: 7.15 ms
Render time: 2 ms, Update time: 8 msUpdate time: 7.25 ms
Render time: 0 ms, Update time: 8 msUpdate time: 7.04 ms
Render time: 1 ms, Update time: 7 msUpdate time: 7.12 ms
Render time: 1 ms, Update time: 8 msUpdate time: 6.06 ms
Render time: 0 ms, Update time: 7 msUpdate time: 5.27 ms
Render time: 2 ms, Update time: 6 msUpdate time: 7.19 ms
Render time: 2 ms, Update time: 8 msUpdate time: 5.89 ms
Render time: 0 ms, Update time: 7 msUpdate time: 7.12 ms
Render time: 2 ms, Update time: 7 msUpdate time: 5.95 ms
Render time: 1 ms, Update time: 6 msUpdate time: 7.22 ms
Render time: 3 ms, Update time: 7 msUpdate time: 7.26 ms
Render time: 1 ms, Update time: 7 msUpdate time: 7.33 ms
Render time: 1 ms, Update time: 8 msUpdate time: 4.67 ms
Render time: 1 ms, Update time: 5 msUpdate time: 5.76 ms
Render time: 3 ms, Update time: 6 msUpdate time: 5.69 ms
Render time: 2 ms, Update time: 6 msUpdate time: 6.98 ms
Render time: 2 ms, Update time: 8 msUpdate time: 7.05 ms
Render time: 1 ms, Update time: 7 msUpdate time: 7.10 ms
Render time: 1 ms, Update time: 8 msUpdate time: 7.18 ms
Render time: 0 ms, Update time: 8 msUpdate time: 7.01 ms
Render time: 1 ms, Update time: 7 msUpdate time: 5.48 ms
Render time: 1 ms, Update time: 6 msUpdate time: 5.95 ms
Render time: 2 ms, Update time: 7 msUpdate time: 6.03 ms
Render time: 2 ms, Update time: 6 msUpdate time: 7.16 ms
Render time: 2 ms, Update time: 8 msUpdate time: 7.01 ms
Render time: 0 ms, Update time: 8 msUpdate time: 5.53 ms
Render time: 1 ms, Update time: 6 msUpdate time: 3.81 ms
Render time: 2 ms, Update time: 4 msUpdate time: 6.04 ms
Render time: 4 ms, Update time: 7 msUpdate time: 6.47 ms
Render time: 2 ms, Update time: 7 msUpdate time: 7.21 ms
Render time: 1 ms, Update time: 8 msUpdate time: 7.29 ms
Render time: 0 ms, Update time: 8 msUpdate time: 7.10 ms
Render time: 1 ms, Update time: 7 msUpdate time: 7.38 ms
Render time: 1 ms, Update time: 8 msUpdate time: 10.58 ms
Render time: 10 ms, Update time: 11 msUpdate time: 9.78 ms
Render time: 5 ms, Update time: 10 msUpdate time: 5.60 ms
Render time: 6 ms, Update time: 6 msUpdate time: 6.68 ms
Render time: 3 ms, Update time: 7 msUpdate time: 7.27 ms
Render time: 1 ms, Update time: 8 msUpdate time: 6.22 ms
Render time: 0 ms, Update time: 7 msUpdate time: 7.97 ms
Render time: 2 ms, Update time: 8 msUpdate time: 7.04 ms
Render time: 8 ms, Update time: 8 msUpdate time: 7.33 ms
Render time: 1 ms, Update time: 8 msUpdate time: 7.06 ms
Render time: 8 ms, Update time: 8 msUpdate time: 7.20 ms
Render time: 26 ms, Update time: 7 msUpdate time: 6.92 ms
Render time: 1 ms, Update time: 7 msUpdate time: 7.39 ms
Render time: 1 ms, Update time: 7 msUpdate time: 6.49 ms
Render time: 2 ms, Update time: 6 msUpdate time: 5.43 ms
Render time: 2 ms, Update time: 6 msUpdate time: 6.64 ms
Render time: 2 ms, Update time: 7 msUpdate time: 5.96 ms
Render time: 2 ms, Update time: 6 msUpdate time: 6.38 ms
Render time: 2 ms, Update time: 7 msUpdate time: 6.87 ms
Render time: 1 ms, Update time: 7 msUpdate time: 5.54 ms
Render time: 1 ms, Update time: 7 msUpdate time: 5.06 ms
Render time: 2 ms, Update time: 5 msUpdate time: 7.23 ms
Render time: 3 ms, Update time: 8 msUpdate time: 7.62 ms
Render time: 1 ms, Update time: 8 msUpdate time: 5.56 ms
Render time: 0 ms, Update time: 6 msUpdate time: 7.19 ms
Render time: 2 ms, Update time: 7 msUpdate time: 6.67 ms
Render time: 2 ms, Update time: 7 msUpdate time: 7.26 ms
Render time: 1 ms, Update time: 8 msUpdate time: 7.16 ms
Render time: 0 ms, Update time: 8 msUpdate time: 6.96 ms
Render time: 1 ms, Update time: 7 msUpdate time: 7.22 ms
Render time: 1 ms, Update time: 7 msUpdate time: 5.92 ms
Render time: 1 ms, Update time: 6 msUpdate time: 4.97 ms
Render time: 3 ms, Update time: 5 msUpdate time: 7.04 ms
Render time: 3 ms, Update time: 7 msUpdate time: 7.12 ms
Render time: 1 ms, Update time: 8 msUpdate time: 7.02 ms
Render time: 1 ms, Update time: 7 msUpdate time: 4.63 ms
Render time: 1 ms, Update time: 5 msUpdate time: 4.37 ms
Render time: 3 ms, Update time: 5 msUpdate time: 6.65 ms
Render time: 3 ms, Update time: 7 msUpdate time: 5.38 ms
Render time: 2 ms, Update time: 6 msUpdate time: 5.24 ms
Render time: 2 ms, Update time: 6 msUpdate time: 4.48 ms
Render time: 2 ms, Update time: 5 msUpdate time: 7.01 ms
Render time: 4 ms, Update time: 7 msUpdate time: 5.99 ms
Render time: 1 ms, Update time: 7 msUpdate time: 5.74 ms
Render time: 1 ms, Update time: 7 msUpdate time: 7.11 ms
Render time: 2 ms, Update time: 7 msUpdate time: 5.42 ms
Render time: 1 ms, Update time: 6 msUpdate time: 5.64 ms
Render time: 2 ms, Update time: 7 msUpdate time: 7.17 ms
Render time: 2 ms, Update time: 7 msUpdate time: 5.55 ms
Render time: 1 ms, Update time: 6 msUpdate time: 5.98 ms
Render time: 2 ms, Update time: 7 msUpdate time: 6.78 ms
Render time: 2 ms, Update time: 7 msUpdate time: 7.53 ms
Render time: 1 ms, Update time: 8 msUpdate time: 5.74 ms
Render time: 9 ms, Update time: 6 msUpdate time: 6.04 ms
Render time: 2 ms, Update time: 7 msUpdate time: 5.70 ms
Render time: 2 ms, Update time: 6 msUpdate time: 6.85 ms
Render time: 2 ms, Update time: 7 msUpdate time: 7.06 ms
Render time: 1 ms, Update time: 8 msUpdate time: 7.07 ms
Render time: 0 ms, Update time: 8 msUpdate time: 7.03 ms
Render time: 1 ms, Update time: 7 msUpdate time: 5.53 ms
Render time: 1 ms, Update time: 6 msUpdate time: 7.00 ms
Render time: 2 ms, Update time: 8 msUpdate time: 6.20 ms
Render time: 1 ms, Update time: 6 msUpdate time: 7.10 ms
Render time: 2 ms, Update time: 8 msUpdate time: 6.32 ms
Render time: 1 ms, Update time: 6 msUpdate time: 6.93 ms
Render time: 2 ms, Update time: 7 msUpdate time: 4.36 ms
Render time: 1 ms, Update time: 5 msUpdate time: 5.92 ms
Render time: 3 ms, Update time: 7 msUpdate time: 5.89 ms
Render time: 2 ms, Update time: 6 msUpdate time: 5.62 ms
Render time: 2 ms, Update time: 6 msUpdate time: 6.89 ms
Render time: 3 ms, Update time: 7 msUpdate time: 5.54 ms
Render time: 1 ms, Update time: 6 msUpdate time: 5.70 ms
Render time: 2 ms, Update time: 6 msUpdate time: 5.66 ms
Render time: 2 ms, Update time: 7 msUpdate time: 5.82 ms
Render time: 2 ms, Update time: 6 msUpdate time: 5.66 ms
Render time: 2 ms, Update time: 6 msUpdate time: 6.95 ms
Render time: 2 ms, Update time: 8 msUpdate time: 7.06 ms
Render time: 1 ms, Update time: 7 msUpdate time: 7.04 ms
Render time: 1 ms, Update time: 8 msUpdate time: 5.50 ms
Render time: 1 ms, Update time: 5 msUpdate time: 7.00 ms
Render time: 3 ms, Update time: 7 msUpdate time: 5.26 ms
Render time: 1 ms, Update time: 6 msUpdate time: 5.95 ms
Render time: 2 ms, Update time: 7 msUpdate time: 6.39 ms
Render time: 2 ms, Update time: 7 msUpdate time: 4.60 ms
Render time: 1 ms, Update time: 5 msUpdate time: 6.83 ms
Render time: 3 ms, Update time: 8 msUpdate time: 4.29 ms
Render time: 1 ms, Update time: 5 msUpdate time: 6.11 ms
Render time: 3 ms, Update time: 7 msUpdate time: 6.99 ms
Render time: 1 ms, Update time: 8 msUpdate time: 7.04 ms
Render time: 1 ms, Update time: 7 msUpdate time: 6.82 ms
Render time: 1 ms, Update time: 7 msUpdate time: 6.87 ms
Render time: 1 ms, Update time: 8 msUpdate time: 6.92 ms
Render time: 1 ms, Update time: 7 msUpdate time: 6.97 ms
Render time: 1 ms, Update time: 8 msUpdate time: 6.79 ms
Render time: 0 ms, Update time: 8 msUpdate time: 5.78 ms
Render time: 1 ms, Update time: 6 msUpdate time: 6.88 ms
Render time: 2 ms, Update time: 7 msUpdate time: 6.94 ms
Render time: 1 ms, Update time: 8 msUpdate time: 7.00 ms
Render time: 1 ms, Update time: 7 msUpdate time: 7.04 ms
Render time: 1 ms, Update time: 8 msUpdate time: 7.12 ms
Render time: 1 ms, Update time: 7 msUpdate time: 5.84 ms
Render time: 1 ms, Update time: 6 msUpdate time: 6.84 ms
Render time: 2 ms, Update time: 7 msUpdate time: 6.82 ms
Render time: 1 ms, Update time: 8 msUpdate time: 6.89 ms
Render time: 1 ms, Update time: 7 msUpdate time: 6.91 ms
Render time: 1 ms, Update time: 7 msUpdate time: 6.85 ms
Render time: 1 ms, Update time: 8 msUpdate time: 5.66 ms
Render time: 1 ms, Update time: 6 msUpdate time: 6.00 ms
Render time: 2 ms, Update time: 7 msUpdate time: 4.54 ms
Render time: 1 ms, Update time: 5 msUpdate time: 6.87 ms
Render time: 4 ms, Update time: 7 msUpdate time: 6.86 ms
Render time: 1 ms, Update time: 7 msUpdate time: 5.64 ms
Render time: 1 ms, Update time: 7 msUpdate time: 6.88 ms
Render time: 2 ms, Update time: 7 msUpdate time: 7.08 ms
Render time: 1 ms, Update time: 8 msUpdate time: 6.85 ms
Render time: 0 ms, Update time: 8 msUpdate time: 6.59 ms
Render time: 1 ms, Update time: 7 msUpdate time: 4.46 ms
Render time: 1 ms, Update time: 5 msUpdate time: 6.97 ms
Render time: 3 ms, Update time: 8 msUpdate time: 6.93 ms
Render time: 1 ms, Update time: 7 msUpdate time: 5.78 ms
Render time: 1 ms, Update time: 6 msUpdate time: 7.12 ms
Render time: 2 ms, Update time: 8 msUpdate time: 7.08 ms
Render time: 1 ms, Update time: 7 msUpdate time: 5.59 ms
Render time: 1 ms, Update time: 6 msUpdate time: 6.90 ms
Render time: 2 ms, Update time: 8 msUpdate time: 5.40 ms
Render time: 1 ms, Update time: 6 msUpdate time: 7.00 ms
Render time: 2 ms, Update time: 8 msUpdate time: 5.61 ms
Render time: 0 ms, Update time: 6 msUpdate time: 7.06 ms
Render time: 3 ms, Update time: 7 msUpdate time: 7.00 ms
Render time: 1 ms, Update time: 8 msUpdate time: 6.62 ms
Render time: 0 ms, Update time: 8 msUpdate time: 6.96 ms
Render time: 1 ms, Update time: 7 msUpdate time: 8.94 ms
Render time: 1 ms, Update time: 10 msUpdate time: 37.10 ms
Render time: 7 ms, Update time: 38 msUpdate time: 7.17 ms
Render time: 4 ms, Update time: 7 msUpdate time: 7.04 ms
Render time: 1 ms, Update time: 7 msUpdate time: 5.78 ms
Render time: 1 ms, Update time: 6 msUpdate time: 5.96 ms
Render time: 2 ms, Update time: 7 msUpdate time: 6.41 ms
Render time: 2 ms, Update time: 7 msUpdate time: 7.32 ms
Render time: 1 ms, Update time: 8 msUpdate time: 7.13 ms
Render time: 0 ms, Update time: 8 msUpdate time: 5.97 ms
Render time: 1 ms, Update time: 6 msUpdate time: 4.51 ms
Render time: 2 ms, Update time: 5 msUpdate time: 7.25 ms
Render time: 3 ms, Update time: 8 msUpdate time: 6.91 ms
Render time: 1 ms, Update time: 7 msUpdate time: 8.89 ms
Render time: 1 ms, Update time: 10 msUpdate time: 6.55 ms
Render time: 6 ms, Update time: 7 msUpdate time: 6.94 ms
Render time: 2 ms, Update time: 8 msUpdate time: 6.37 ms
Render time: 1 ms, Update time: 6 msUpdate time: 5.39 ms
Render time: 2 ms, Update time: 6 msUpdate time: 4.58 ms
Render time: 2 ms, Update time: 5 msUpdate time: 5.56 ms
Render time: 4 ms, Update time: 6 msUpdate time: 6.58 ms
Render time: 2 ms, Update time: 7 msUpdate time: 6.97 ms
Render time: 1 ms, Update time: 8 msUpdate time: 7.02 ms
Render time: 1 ms, Update time: 7 msUpdate time: 4.56 ms
Render time: 1 ms, Update time: 5 msUpdate time: 7.05 ms
Render time: 3 ms, Update time: 8 msUpdate time: 5.99 ms
Render time: 1 ms, Update time: 6 msUpdate time: 6.54 ms
Render time: 2 ms, Update time: 7 msUpdate time: 6.95 ms
Render time: 1 ms, Update time: 8 msUpdate time: 5.75 ms
Render time: 0 ms, Update time: 7 msUpdate time: 7.07 ms
Render time: 2 ms, Update time: 7 msUpdate time: 5.70 ms
Render time: 1 ms, Update time: 6 msUpdate time: 7.21 ms
Render time: 2 ms, Update time: 8 msUpdate time: 5.55 ms
Render time: 1 ms, Update time: 6 msUpdate time: 5.74 ms
Render time: 2 ms, Update time: 6 msUpdate time: 5.90 ms
Render time: 3 ms, Update time: 6 msUpdate time: 7.09 ms
Render time: 2 ms, Update time: 7 msUpdate time: 7.52 ms
Render time: 1 ms, Update time: 8 msUpdate time: 6.83 ms
Render time: 1 ms, Update time: 7 msUpdate time: 7.02 ms
Render time: 1 ms, Update time: 7 msUpdate time: 7.27 ms
Render time: 1 ms, Update time: 8 msUpdate time: 6.00 ms
Render time: 0 ms, Update time: 7 msUpdate time: 7.32 ms
Render time: 2 ms, Update time: 7 msUpdate time: 7.02 ms
Render time: 1 ms, Update time: 8 msUpdate time: 5.49 ms
Render time: 2 ms, Update time: 6 msUpdate time: 5.66 ms
Render time: 1 ms, Update time: 6 msUpdate time: 6.07 ms
Render time: 2 ms, Update time: 7 msUpdate time: 4.23 ms
Render time: 1 ms, Update time: 5 msUpdate time: 7.00 ms
Render time: 4 ms, Update time: 7 msUpdate time: 5.27 ms
Render time: 1 ms, Update time: 6 msUpdate time: 6.30 ms
Render time: 3 ms, Update time: 6 msUpdate time: 5.86 ms
Render time: 2 ms, Update time: 6 msUpdate time: 5.86 ms
Render time: 2 ms, Update time: 6 msUpdate time: 7.09 ms
Render time: 2 ms, Update time: 8 msUpdate time: 6.43 ms
Render time: 1 ms, Update time: 7 msUpdate time: 7.15 ms
Render time: 1 ms, Update time: 8 msUpdate time: 7.10 ms
Render time: 1 ms, Update time: 7 msUpdate time: 7.13 ms
Render time: 1 ms, Update time: 7 msUpdate time: 6.78 ms
Render time: 1 ms, Update time: 7 msUpdate time: 4.23 ms
Render time: 1 ms, Update time: 5 msUpdate time: 7.13 ms
Render time: 4 ms, Update time: 7 msUpdate time: 6.88 ms
Render time: 1 ms, Update time: 8 msUpdate time: 7.14 ms
Render time: 1 ms, Update time: 7 msUpdate time: 5.73 ms
Render time: 1 ms, Update time: 6 msUpdate time: 4.60 ms
Render time: 2 ms, Update time: 5 msUpdate time: 7.03 ms
Render time: 4 ms, Update time: 7 msUpdate time: 7.02 ms
Render time: 1 ms, Update time: 7 msUpdate time: 7.08 ms
Render time: 1 ms, Update time: 8 msUpdate time: 7.07 ms
Render time: 1 ms, Update time: 7 msUpdate time: 7.11 ms
Render time: 1 ms, Update time: 7 msUpdate time: 4.77 ms
Render time: 1 ms, Update time: 5 msUpdate time: 5.99 ms
Render time: 4 ms, Update time: 6 msUpdate time: 7.26 ms
Render time: 2 ms, Update time: 8 msUpdate time: 5.98 ms
Render time: 0 ms, Update time: 7 msUpdate time: 5.23 ms
Render time: 1 ms, Update time: 6 msUpdate time: 5.83 ms
Render time: 3 ms, Update time: 6 msUpdate time: 7.16 ms
Render time: 2 ms, Update time: 8 msUpdate time: 6.45 ms
Render time: 1 ms, Update time: 6 msUpdate time: 6.08 ms
Render time: 2 ms, Update time: 6 msUpdate time: 7.14 ms
Render time: 2 ms, Update time: 8 msUpdate time: 6.00 ms
Render time: 1 ms, Update time: 6 msUpdate time: 7.56 ms
Render time: 2 ms, Update time: 8 msUpdate time: 7.77 ms
Render time: 0 ms, Update time: 8 msUpdate time: 6.17 ms
Render time: 9 ms, Update time: 7 msUpdate time: 6.43 ms
Render time: 1 ms, Update time: 7 msUpdate time: 6.31 ms
Render time: 2 ms, Update time: 6 msUpdate time: 7.13 ms
Render time: 2 ms, Update time: 7 msUpdate time: 7.13 ms
Render time: 1 ms, Update time: 8 msUpdate time: 7.35 ms
Render time: 1 ms, Update time: 7 msUpdate time: 6.93 ms
Render time: 1 ms, Update time: 7 msUpdate time: 7.72 ms
Render time: 1 ms, Update time: 8 msUpdate time: 6.02 ms
Render time: 9 ms, Update time: 6 msUpdate time: 6.26 ms
Render time: 2 ms, Update time: 7 msUpdate time: 7.04 ms
Render time: 2 ms, Update time: 7 msUpdate time: 4.35 ms
Render time: 1 ms, Update time: 5 msUpdate time: 7.14 ms
Render time: 3 ms, Update time: 8 msUpdate time: 7.24 ms
Render time: 0 ms, Update time: 8 msUpdate time: 7.10 ms
Render time: 1 ms, Update time: 7 msUpdate time: 7.09 ms
Render time: 1 ms, Update time: 8 msUpdate time: 6.91 ms
Render time: 0 ms, Update time: 8 msUpdate time: 6.96 ms
Render time: 1 ms, Update time: 7 msUpdate time: 5.81 ms
Render time: 1 ms, Update time: 6 msUpdate time: 6.98 ms
Render time: 2 ms, Update time: 8 msUpdate time: 7.07 ms
Render time: 1 ms, Update time: 7 msUpdate time: 7.19 ms
Render time: 1 ms, Update time: 8 msUpdate time: 5.70 ms
Render time: 1 ms, Update time: 6 msUpdate time: 7.22 ms
Render time: 2 ms, Update time: 7 msUpdate time: 6.11 ms
Render time: 1 ms, Update time: 7 msUpdate time: 7.67 ms
Render time: 2 ms, Update time: 8 msUpdate time: 7.43 ms
Render time: 8 ms, Update time: 8 msUpdate time: 7.12 ms
Render time: 1 ms, Update time: 7 msUpdate time: 7.29 ms
Render time: 1 ms, Update time: 8 msUpdate time: 6.76 ms
